well_id,date,wte,aquifer_id
412244,03/26/2015,353.53,2
412244,06/13/2015,353.1,2
412244,08/30/2015,354.22,2
412244,10/29/2015,354.54,2
412244,01/18/2016,354.47,2
412244,07/18/2016,354.04,2
412244,08/15/2018,354.21,2
412244,11/23/2018,354.38,2
412244,01/02/2019,354.32,2
412244,03/23/2019,353.91,2
412244,10/24/2019,354.61,2
412244,04/17/2020,353.69,2
414604,02/24/2015,332.53,2
414604,03/28/2015,332.42,2
414604,06/14/2015,332.3,2
414604,08/31/2015,333.26,2
414604,10/30/2015,333.98,2
414604,01/19/2016,333.26,2
414604,07/17/2016,332.31,2
414604,08/17/2018,332.8,2
414604,11/21/2018,333.5,2
414604,12/30/2018,333.02,2
414604,03/24/2019,332.46,2
414604,10/24/2019,333.49,2
414604,04/20/2020,332.09,2
414627,02/24/2015,360.92,2
414627,03/26/2015,360.95,2
414627,06/13/2015,360.75,2
414627,08/30/2015,361.1,2
414627,10/29/2015,362.37,2
414627,01/18/2016,362.24,2
414627,07/18/2016,361.71,2
414627,08/15/2018,362.14,2
414627,11/23/2018,362.67,2
414627,01/02/2019,362.49,2
414627,03/23/2019,362.14,2
414627,10/24/2019,362.93,2
414627,04/17/2020,362.14,2
414656,02/26/2015,333.21,2
414656,03/28/2015,329.15,2
414656,06/16/2015,333.0,2
414656,08/29/2015,333.9,2
414656,10/29/2015,335.49,2
414656,01/17/2016,335.1,2
414656,07/17/2016,334.03,2
414656,08/15/2018,333.4,2
414656,11/26/2018,334.01,2
414656,12/31/2018,334.14,2
414656,03/24/2019,333.3,2
414656,10/25/2019,333.76,2
414656,04/20/2020,332.87,2
415021,02/27/2015,327.48,2
415021,03/29/2015,327.07,2
415021,06/16/2015,327.09,2
415021,11/02/2015,329.95,2
415021,08/14/2018,333.45,2
415021,11/24/2018,329.1,2
415021,12/30/2018,328.58,2
415021,03/25/2019,327.79,2
415021,10/22/2019,329.43,2
415021,04/18/2020,327.76,2
415025,02/25/2015,336.25,2
415025,03/28/2015,336.09,2
415025,06/13/2015,335.89,2
415025,09/02/2015,336.25,2
415025,11/02/2015,336.72,2
415025,01/17/2016,336.46,2
415025,07/17/2016,335.95,2
415025,08/17/2018,335.72,2
415025,11/21/2018,336.19,2
415025,01/02/2019,336.48,2
415025,03/24/2019,336.22,2
415025,10/25/2019,343.12,2
415025,04/17/2020,336.01,2
417413,02/04/2015,414.4,2
417413,03/26/2015,413.67,2
417413,06/13/2015,410.45,2
417413,08/30/2015,415.81,2
417413,10/29/2015,415.46,2
417413,01/18/2016,414.63,2
417413,08/16/2018,414.06,2
417413,11/23/2018,414.69,2
417413,01/02/2019,414.85,2
417413,03/23/2019,413.92,2
417413,10/24/2019,415.65,2
417413,04/17/2020,413.84,2
417417,02/23/2015,410.12,2
417417,03/26/2015,408.93,2
417417,06/13/2015,405.04,2
417417,08/30/2015,407.57,2
417417,10/29/2015,411.01,2
417417,01/18/2016,410.38,2
417417,08/16/2018,407.32,2
417417,11/23/2018,408.48,2
417417,01/02/2019,408.76,2
417417,03/23/2019,406.61,2
417417,10/24/2019,409.35,2
417417,04/17/2020,397.75,2
417459,08/17/2018,375.04,2
417459,11/22/2018,375.04,2
417459,12/29/2018,375.04,2
417459,03/23/2019,375.04,2
422939,02/27/2015,339.24,2
422939,03/28/2015,332.75,2
422939,06/16/2015,332.54,2
422939,08/29/2015,332.64,2
422939,11/02/2015,333.06,2
422939,01/17/2016,333.12,2
422939,07/19/2016,332.69,2
422939,08/17/2018,332.51,2
422939,11/24/2018,332.95,2
422939,12/30/2018,333.02,2
422939,03/25/2019,332.75,2
422939,10/22/2019,333.01,2
422939,04/18/2020,332.88,2
425518,02/27/2015,328.57,2
425518,03/28/2015,328.64,2
425518,06/16/2015,328.55,2
425518,08/29/2015,328.59,2
425518,11/02/2015,328.54,2
425518,01/17/2016,328.62,2
425518,07/19/2016,328.57,2
425518,08/17/2018,328.62,2
425518,11/24/2018,328.03,2
425518,12/31/2018,327.92,2
425518,03/22/2019,328.33,2
425518,10/22/2019,328.47,2
425518,04/18/2020,328.13,2
425535,02/26/2015,335.07,2
425535,03/28/2015,335.13,2
425535,06/16/2015,335.26,2
425535,08/29/2015,335.38,2
425535,11/02/2015,335.12,2
425535,01/17/2016,335.3,2
425535,07/18/2016,335.03,2
425535,08/17/2018,337.3,2
425535,11/26/2018,334.6,2
425535,12/31/2018,334.7,2
425535,03/22/2019,334.94,2
425535,10/24/2019,344.64,2
425535,04/18/2020,344.56,2
426852,02/28/2015,330.29,2
426852,03/29/2015,330.68,2
426852,06/15/2015,330.73,2
426852,08/28/2015,330.77,2
426852,10/30/2015,330.53,2
426852,01/16/2016,330.54,2
426852,07/19/2016,330.54,2
426852,08/14/2018,330.69,2
426852,11/20/2018,330.65,2
426852,01/01/2019,330.64,2
426852,03/24/2019,330.44,2
426852,10/21/2019,330.67,2
426852,04/18/2020,330.49,2
460504,03/30/2015,299.2,2
460543,02/24/2015,352.8,2
460543,03/26/2015,351.1,2
460543,06/14/2015,350.82,2
460543,08/30/2015,351.8,2
460543,10/29/2015,351.64,2
460543,01/18/2016,351.6,2
460543,07/18/2016,351.6,2
460543,08/15/2018,351.75,2
460543,11/23/2018,352.53,2
460543,01/02/2019,351.82,2
460543,03/23/2019,351.06,2
460543,10/23/2019,351.31,2
460543,04/17/2020,350.59,2
460969,03/27/2015,351.53,2
460969,06/14/2015,351.34,2
460969,08/28/2015,351.58,2
460969,10/30/2015,351.63,2
460969,01/17/2016,351.58,2
460969,07/19/2016,351.55,2
460969,08/15/2018,352.77,2
460969,11/22/2018,351.8,2
460969,12/29/2018,351.51,2
460969,03/24/2019,351.44,2
460969,10/23/2019,351.64,2
460969,04/19/2020,351.58,2
460990,02/27/2015,322.23,2
460990,03/28/2015,321.88,2
460990,06/16/2015,321.73,2
460990,08/29/2015,322.27,2
460990,11/02/2015,322.03,2
460990,01/17/2016,322.13,2
460990,07/17/2016,321.89,2
460990,07/19/2016,322.06,2
460990,08/15/2018,349.29,2
460990,08/17/2018,321.83,2
460990,11/21/2018,349.39,2
460990,11/24/2018,321.71,2
460990,12/30/2018,349.26,2
460990,12/31/2018,321.8,2
460990,03/22/2019,321.45,2
460990,03/24/2019,349.04,2
460990,10/22/2019,321.77,2
460990,10/24/2019,349.27,2
460990,04/18/2020,320.92,2
461074,02/27/2015,296.8,2
461074,03/30/2015,296.3,2
461074,06/15/2015,295.92,2
461074,09/01/2015,296.9,2
461074,10/31/2015,298.58,2
461074,01/16/2016,297.88,2
461074,07/20/2016,296.6,2
461074,08/14/2018,295.74,2
461074,11/20/2018,296.63,2
461074,01/01/2019,296.1,2
461074,03/22/2019,294.07,2
461074,10/22/2019,296.39,2
461074,04/19/2020,294.03,2
461179,02/27/2015,296.36,2
461179,03/30/2015,296.0,2
461179,06/15/2015,295.09,2
461179,09/01/2015,296.45,2
461179,10/31/2015,296.96,2
461179,01/16/2016,301.26,2
461179,07/20/2016,296.5,2
461179,08/14/2018,295.83,2
461179,11/20/2018,297.02,2
461179,01/01/2019,296.68,2
461179,03/22/2019,296.1,2
461179,10/22/2019,296.7,2
461179,04/19/2020,295.23,2
461201,02/27/2015,293.98,2
461201,03/28/2015,293.66,2
461201,06/15/2015,293.82,2
461201,09/01/2015,293.56,2
461201,10/30/2015,293.85,2
461201,01/16/2016,293.88,2
461201,07/20/2016,293.78,2
461201,08/14/2018,291.78,2
461201,11/20/2018,292.89,2
461201,01/01/2019,293.1,2
461201,03/22/2019,293.1,2
461201,10/22/2019,292.82,2
461201,04/19/2020,292.35,2
463314,02/28/2015,328.21,2
463314,03/29/2015,328.47,2
463314,06/15/2015,328.53,2
463314,08/28/2015,328.66,2
463314,10/30/2015,328.62,2
463314,01/16/2016,328.44,2
463314,07/19/2016,328.56,2
463314,08/14/2018,328.34,2
463314,11/20/2018,328.4,2
463314,01/01/2019,328.3,2
463314,03/24/2019,328.17,2
463314,10/21/2019,328.36,2
463314,04/18/2020,328.21,2
463758,02/23/2015,350.66,2
463758,03/27/2015,351.02,2
463758,06/13/2015,350.47,2
463758,08/30/2015,350.79,2
463758,10/29/2015,351.99,2
463758,01/18/2016,350.97,2
463758,07/16/2016,350.87,2
463758,08/16/2018,360.67,2
463758,11/21/2018,360.67,2
463758,12/29/2018,360.67,2
463758,03/23/2019,360.67,2
463760,02/24/2015,348.9,2
463760,03/26/2015,348.45,2
463760,06/13/2015,348.38,2
463760,08/31/2015,350.46,2
463760,10/29/2015,350.03,2
463760,01/18/2016,349.38,2
463760,07/18/2016,350.65,2
463760,08/15/2018,349.7,2
463760,11/24/2018,349.72,2
463760,12/30/2018,349.5,2
463760,03/24/2019,348.95,2
463760,10/23/2019,350.16,2
463760,04/17/2020,348.66,2
463761,02/23/2015,395.38,2
463761,03/26/2015,395.18,2
463761,06/13/2015,395.07,2
463761,08/30/2015,396.73,2
463761,10/29/2015,396.46,2
463761,01/18/2016,395.74,2
463761,07/16/2016,394.65,2
463761,08/16/2018,395.7,2
463761,11/23/2018,395.77,2
463761,01/02/2019,395.61,2
463761,03/23/2019,394.79,2
463761,10/24/2019,396.63,2
463761,04/17/2020,394.75,2
463763,02/28/2015,320.36,2
463763,03/29/2015,320.28,2
463763,06/15/2015,320.13,2
463763,09/01/2015,322.23,2
463763,10/31/2015,322.46,2
463763,01/16/2016,321.95,2
463763,07/15/2016,321.18,2
463763,08/14/2018,320.13,2
463763,11/20/2018,321.21,2
463763,01/01/2019,321.48,2
463763,03/22/2019,321.1,2
463763,10/21/2019,321.79,2
463763,04/18/2020,320.9,2
463769,02/23/2015,353.91,2
463769,03/27/2015,353.78,2
463769,06/13/2015,353.58,2
463769,08/31/2015,354.99,2
463769,10/29/2015,354.8,2
463769,01/18/2016,354.4,2
463769,08/16/2018,354.73,2
463769,11/24/2018,354.86,2
463769,12/29/2018,353.84,2
463769,03/24/2019,353.5,2
463769,10/23/2019,354.55,2
463769,04/17/2020,353.44,2
463770,02/24/2015,380.19,2
463770,03/26/2015,379.91,2
463770,06/13/2015,379.59,2
463770,08/30/2015,381.34,2
463770,10/29/2015,381.38,2
463770,01/18/2016,380.56,2
463770,08/16/2018,380.94,2
463770,11/23/2018,380.74,2
463770,01/02/2019,380.83,2
463770,03/23/2019,380.05,2
463906,02/26/2015,336.09,2
463906,03/29/2015,336.13,2
463906,06/14/2015,335.81,2
463906,08/28/2015,336.24,2
463906,10/30/2015,336.07,2
463906,01/17/2016,336.27,2
463906,07/19/2016,336.36,2
463906,08/14/2018,336.05,2
463906,11/20/2018,336.13,2
463906,12/29/2018,336.29,2
463906,03/23/2019,335.78,2
463906,10/21/2019,336.11,2
463906,04/18/2020,335.66,2
464050,03/27/2015,348.6,2
464050,06/14/2015,348.65,2
464050,08/28/2015,349.08,2
464050,10/30/2015,349.08,2
464050,01/17/2016,348.6,2
464050,07/19/2016,349.64,2
464050,08/15/2018,349.87,2
464050,11/22/2018,349.22,2
464050,12/29/2018,350.0,2
464050,03/24/2019,348.93,2
464050,10/23/2019,349.5,2
464050,04/19/2020,348.12,2
464219,02/24/2015,409.6,2
464219,03/26/2015,409.26,2
464219,06/13/2015,409.12,2
464219,08/30/2015,410.6,2
464219,10/29/2015,411.65,2
464219,01/18/2016,412.16,2
464219,07/18/2016,410.5,2
464219,08/16/2018,421.34,2
464219,11/23/2018,412.87,2
464219,01/02/2019,412.88,2
464219,03/23/2019,411.67,2
464219,10/24/2019,412.92,2
464219,04/17/2020,412.79,2
464290,02/28/2015,329.13,2
464290,03/29/2015,328.75,2
464290,06/15/2015,328.76,2
464290,08/28/2015,330.5,2
464290,10/30/2015,330.58,2
464290,01/16/2016,330.55,2
464290,07/19/2016,330.61,2
464290,08/14/2018,328.9,2
464290,11/20/2018,330.07,2
464290,01/01/2019,329.85,2
464290,03/24/2019,328.64,2
464290,10/21/2019,329.29,2
464290,04/18/2020,329.02,2
464642,02/27/2015,330.84,2
464642,03/28/2015,330.51,2
464642,06/16/2015,330.48,2
464642,08/29/2015,330.73,2
464642,11/02/2015,330.72,2
464642,01/17/2016,330.51,2
464642,07/19/2016,330.42,2
464642,08/17/2018,330.07,2
464642,11/24/2018,330.23,2
464642,12/31/2018,329.97,2
464642,03/22/2019,330.75,2
464642,10/22/2019,330.43,2
464642,04/18/2020,329.55,2
464802,02/24/2015,349.18,2
464802,03/26/2015,349.13,2
464802,06/13/2015,348.94,2
464802,08/30/2015,349.18,2
464802,10/29/2015,349.23,2
464802,01/18/2016,349.23,2
464802,07/18/2016,349.18,2
464802,08/15/2018,349.22,2
464802,11/23/2018,349.37,2
464802,01/02/2019,349.31,2
464802,03/23/2019,349.07,2
464802,10/23/2019,349.29,2
464802,04/17/2020,349.24,2
465040,02/28/2015,294.5,2
465040,03/30/2015,294.46,2
465040,06/15/2015,294.47,2
465040,09/02/2015,294.9,2
465040,10/31/2015,294.46,2
465040,01/16/2016,294.55,2
465040,07/15/2016,294.4,2
465040,08/14/2018,299.3,2
465040,11/20/2018,299.05,2
465040,01/01/2019,300.58,2
465040,03/22/2019,296.62,2
465040,10/22/2019,299.25,2
465040,04/19/2020,294.29,2
465738,02/28/2015,318.58,2
465738,03/29/2015,318.98,2
465738,06/15/2015,318.65,2
465738,09/29/2015,318.45,2
465738,10/31/2015,319.23,2
465738,01/16/2016,319.1,2
465738,07/20/2016,318.18,2
465738,08/17/2018,318.92,2
465738,11/25/2018,318.69,2
465738,12/31/2018,318.39,2
465738,03/22/2019,318.22,2
465738,10/22/2019,318.96,2
465738,04/18/2020,318.29,2
465750,02/27/2015,291.62,2
465750,03/30/2015,290.8,2
465750,06/15/2015,290.5,2
465750,09/01/2015,291.57,2
465750,10/31/2015,292.79,2
465750,01/16/2016,292.5,2
465750,07/20/2016,292.03,2
465750,08/14/2018,288.67,2
465750,11/20/2018,291.31,2
465750,01/01/2019,291.32,2
465750,03/22/2019,291.26,2
465750,10/22/2019,291.43,2
465750,04/19/2020,290.25,2
465752,02/28/2015,285.93,2
465752,03/28/2015,290.24,2
465752,06/15/2015,293.5,2
465752,08/29/2015,294.54,2
465752,10/31/2015,294.31,2
465752,01/16/2016,290.28,2
465752,07/20/2016,294.43,2
465752,08/17/2018,293.55,2
465752,11/20/2018,292.79,2
465752,01/01/2019,285.41,2
465752,03/22/2019,285.15,2
465752,10/22/2019,292.56,2
465752,04/19/2020,291.52,2
465755,02/28/2015,292.23,2
465755,03/30/2015,298.37,2
465755,06/15/2015,299.05,2
465755,08/29/2015,299.33,2
465755,10/31/2015,299.95,2
465755,01/16/2016,299.3,2
465755,07/15/2016,299.08,2
465755,08/17/2018,298.76,2
465755,11/20/2018,299.25,2
465755,01/01/2019,298.22,2
465755,03/22/2019,298.79,2
465755,10/22/2019,299.3,2
465755,04/19/2020,298.12,2
466183,02/23/2015,366.35,2
466183,03/26/2015,368.52,2
466183,06/13/2015,368.36,2
466183,08/30/2015,369.43,2
466183,10/29/2015,370.07,2
466183,07/16/2016,369.02,2
466183,08/16/2018,369.68,2
466183,11/22/2018,369.95,2
466183,12/29/2018,369.59,2
466183,03/23/2019,368.8,2
466183,10/23/2019,369.85,2
466183,04/17/2020,367.78,2
466186,02/23/2015,348.71,2
466186,03/27/2015,348.61,2
466186,06/13/2015,348.51,2
466186,08/30/2015,348.63,2
466186,10/29/2015,348.71,2
466186,01/18/2016,348.66,2
466186,07/18/2016,348.56,2
466186,08/16/2018,348.5,2
466186,11/24/2018,348.61,2
466186,12/29/2018,348.52,2
466186,03/23/2019,348.48,2
466186,10/23/2019,348.53,2
466186,04/17/2020,348.33,2
466189,02/26/2015,354.61,2
466189,03/27/2015,354.48,2
466189,06/14/2015,354.51,2
466189,08/31/2015,354.77,2
466189,10/30/2015,354.9,2
466189,01/18/2016,354.68,2
466189,08/17/2018,366.73,2
466189,11/24/2018,366.73,2
466189,12/29/2018,366.73,2
466189,12/30/2018,357.6,2
466189,10/24/2019,357.88,2
466189,04/20/2020,356.71,2
466192,02/25/2015,341.55,2
466192,03/28/2015,341.72,2
466192,06/13/2015,341.65,2
466192,08/28/2015,341.97,2
466192,10/30/2015,342.19,2
466192,01/18/2016,341.97,2
466192,07/17/2016,341.44,2
466192,08/15/2018,341.75,2
466192,11/22/2018,355.3,2
466192,12/29/2018,355.3,2
466192,03/24/2019,355.3,2
466193,02/25/2015,348.58,2
466193,03/27/2015,348.45,2
466193,06/14/2015,348.18,2
466193,08/31/2015,348.2,2
466193,10/30/2015,348.48,2
466193,07/17/2016,348.07,2
466193,08/15/2018,347.66,2
466193,11/22/2018,347.96,2
466193,12/29/2018,347.92,2
466193,03/24/2019,347.58,2
466193,10/23/2019,347.74,2
466193,04/19/2020,347.31,2
466199,02/24/2015,337.82,2
466199,03/28/2015,337.67,2
466199,06/14/2015,337.5,2
466199,08/31/2015,337.71,2
466199,10/30/2015,338.3,2
466199,01/19/2016,338.39,2
466199,08/17/2018,337.44,2
466199,11/21/2018,337.86,2
466199,12/30/2018,337.79,2
466199,03/24/2019,337.58,2
466199,10/24/2019,337.7,2
466199,04/20/2020,337.36,2
466203,02/26/2015,334.73,2
466203,03/28/2015,334.48,2
466203,06/16/2015,334.05,2
466203,01/17/2016,336.81,2
466203,08/15/2018,340.98,2
466203,11/26/2018,338.1,2
466203,12/31/2018,337.26,2
466203,03/24/2019,336.6,2
466203,04/20/2020,334.89,2
466208,02/26/2015,340.43,2
466208,03/29/2015,340.98,2
466208,06/14/2015,340.53,2
466208,08/28/2015,341.2,2
466208,10/30/2015,340.61,2
466208,01/17/2016,341.46,2
466208,07/19/2016,341.45,2
466208,08/14/2018,341.51,2
466208,11/20/2018,341.52,2
466208,12/29/2018,341.47,2
466208,03/23/2019,341.36,2
466208,10/21/2019,341.47,2
466208,04/18/2020,341.39,2
466210,02/28/2015,339.7,2
466210,03/28/2015,339.34,2
466210,06/16/2015,338.8,2
466210,10/31/2015,342.29,2
466210,01/19/2016,340.93,2
466210,08/15/2018,341.48,2
466210,11/26/2018,340.96,2
466210,12/31/2018,340.52,2
466210,03/24/2019,339.71,2
466210,04/20/2020,339.57,2
466211,02/28/2015,333.53,2
466211,03/29/2015,333.35,2
466211,06/15/2015,333.06,2
466211,08/28/2015,334.69,2
466211,10/30/2015,335.12,2
466211,01/16/2016,334.18,2
466211,08/14/2018,332.23,2
466211,11/20/2018,334.6,2
466211,12/31/2018,334.1,2
466211,03/25/2019,333.28,2
466211,10/21/2019,334.92,2
466211,04/18/2020,333.21,2
466212,02/27/2015,333.65,2
466212,03/29/2015,333.43,2
466212,06/15/2015,333.29,2
466212,07/15/2015,333.71,2
466212,08/28/2015,335.86,2
466212,10/30/2015,335.47,2
466212,01/16/2016,334.57,2
466212,08/14/2018,333.71,2
466212,11/20/2018,335.03,2
466212,12/31/2018,334.51,2
466212,03/25/2019,333.8,2
466212,10/21/2019,335.66,2
466213,02/28/2015,324.7,2
466213,03/29/2015,324.61,2
466213,06/15/2015,324.46,2
466213,09/02/2015,329.13,2
466213,10/31/2015,327.21,2
466213,01/16/2016,326.15,2
466213,07/19/2016,325.85,2
466213,08/14/2018,324.17,2
466213,11/20/2018,325.26,2
466213,01/01/2019,324.91,2
466213,03/25/2019,324.29,2
466213,10/21/2019,326.04,2
466213,04/18/2020,324.26,2
466214,02/28/2015,325.33,2
466214,03/29/2015,325.24,2
466214,06/15/2015,325.04,2
466214,09/01/2015,325.37,2
466214,10/31/2015,326.52,2
466214,01/16/2016,326.21,2
466214,07/15/2016,325.54,2
466214,08/17/2018,324.49,2
466214,11/20/2018,324.98,2
466214,12/31/2018,324.93,2
466214,03/22/2019,324.61,2
466214,10/22/2019,324.75,2
466215,02/27/2015,322.25,2
466215,03/29/2015,322.05,2
466215,06/16/2015,321.84,2
466215,08/29/2015,323.66,2
466215,11/02/2015,323.71,2
466215,01/17/2016,322.92,2
466215,07/19/2016,322.04,2
466215,08/14/2018,327.19,2
466215,11/24/2018,323.01,2
466215,12/30/2018,322.62,2
466215,03/25/2019,321.99,2
466215,10/22/2019,323.73,2
466215,04/18/2020,322.02,2
466217,02/24/2015,368.09,2
466217,03/26/2015,368.03,2
466217,06/13/2015,364.63,2
466217,08/30/2015,368.47,2
466217,10/29/2015,368.31,2
466217,01/18/2016,368.45,2
466217,07/18/2016,368.47,2
466217,08/16/2018,368.12,2
466217,11/23/2018,368.3,2
466217,01/02/2019,368.54,2
466217,03/23/2019,367.89,2
466217,10/24/2019,368.46,2
466217,04/17/2020,368.3,2
467668,02/23/2015,372.78,2
467668,03/27/2015,371.38,2
467668,06/13/2015,372.28,2
467668,08/30/2015,371.62,2
467668,10/29/2015,372.08,2
467668,01/18/2016,371.77,2
467668,07/18/2016,371.43,2
467668,08/16/2018,372.74,2
467668,11/22/2018,373.08,2
467668,12/29/2018,373.11,2
467668,03/23/2019,372.52,2
467668,10/23/2019,373.39,2
467668,04/17/2020,372.34,2
467669,02/24/2015,349.03,2
467669,03/26/2015,349.34,2
467669,06/13/2015,348.77,2
467669,08/31/2015,350.2,2
467669,10/29/2015,350.34,2
467669,01/18/2016,349.43,2
467669,07/18/2016,348.99,2
467669,08/15/2018,349.89,2
467669,11/24/2018,349.92,2
467669,12/30/2018,349.59,2
467669,03/24/2019,349.19,2
467669,10/23/2019,349.81,2
467669,04/17/2020,349.01,2
467671,02/27/2015,324.61,2
467671,03/28/2015,330.26,2
467671,06/16/2015,329.85,2
467671,08/29/2015,331.23,2
467671,11/02/2015,331.96,2
467671,07/19/2016,330.65,2
467671,08/17/2018,330.29,2
467671,11/24/2018,331.51,2
467671,12/30/2018,331.23,2
467671,03/25/2019,330.47,2
467671,10/22/2019,331.82,2
467671,04/18/2020,330.32,2
467673,02/24/2015,343.53,2
467673,03/28/2015,343.4,2
467673,06/13/2015,343.35,2
467673,08/31/2015,344.88,2
467673,10/30/2015,344.75,2
467673,01/18/2016,344.15,2
467673,08/15/2018,351.13,2
467673,11/21/2018,351.13,2
467673,12/30/2018,351.13,2
467673,03/24/2019,351.13,2
701407,04/17/1992,372.27,1
701407,09/15/2005,375.22,1
701407,08/16/2006,374.44,1
701407,06/20/2007,374.64,1
